0	0.292672529411765	0.224328470588235	0.613226705882353	0.512665941176471	0.463447764705882	0.732574058823529	0.740989529411765	0.602006117647059	0.637963294117647	0.428935647058824	0.308143352941176	0.533406941176471	0.320809235294118	0.614331823529412	0.782131882352941	0.539102352941176
0	0	0.262580764705882	0.716932941176471	0.587810235294118	0.562478764705882	0.606936470588235	0.733339058823529	0.573784470588235	0.678765588235294	0.591295529411765	0.378952647058824	0.386858117647059	0.315624000000000	0.254930294117647	0.824804705882353	0.530771823529412
0	0	0	0.638133176470588	0.446531764705882	0.372747411764706	0.623512470588235	0.763940823529412	0.495239705882353	0.671115411764706	0.478918764705882	0.221438294117647	0.465062882352941	0.245154823529412	0.455032235294118	0.725008470588235	0.374957529411765
0	0	0	0	0.240054352941177	0.558313411764706	0.863226823529412	0.724073411764706	0.693301588235294	0.818004058823529	0.394083647058824	0.562903941176471	0.658109470588235	0.664654764705882	0.717358117647059	0.867222058823529	0.643573647058824
0	0	0	0	0	0.442026588235294	0.769636117647059	0.674515411764706	0.599116058823529	0.702397235294118	0.226878588235294	0.397483823529412	0.669925235294118	0.531706941176471	0.675875588235294	0.776861647058824	0.495239705882353
0	0	0	0	0	0	0.815113882352941	0.533832058823529	0.614586764705882	0.624617588235294	0.271081294117647	0.248299941176471	0.617137000000000	0.296327647058824	0.512920882352941	0.794202647058823	0.505185235294118
0	0	0	0	0	0	0	0.336025117647059	0.730278882352941	0.189731529411765	0.824379411764706	0.730533882352941	0.781706941176471	0.732489058823529	0.671710294117647	0.722883411764706	0.656154352941176
0	0	0	0	0	0	0	0	0.771421235294118	0.296582705882353	0.505440294117647	0.620112058823530	0.852006058823529	0.775756588235294	0.844015588235294	0.586195117647059	0.663634705882353
0	0	0	0	0	0	0	0	0	0.724923411764706	0.614926941176471	0.484954058823529	0.627082705882353	0.518616294117647	0.649269000000000	0.864161882352941	0.579394764705882
0	0	0	0	0	0	0	0	0	0	0.721948294117647	0.560268588235294	0.800407941176471	0.706392352941177	0.807378411764706	0.600900941176471	0.540717411764706
0	0	0	0	0	0	0	0	0	0	0	0.348010882352941	0.669415294117647	0.535702235294118	0.589850352941177	0.878527823529412	0.516150941176471
0	0	0	0	0	0	0	0	0	0	0	0	0.519976235294118	0.337470294117647	0.524396411764706	0.778306764705882	0.411934764705882
0	0	0	0	0	0	0	0	0	0	0	0	0	0.415590000000000	0.513940823529412	0.783747058823530	0.556103352941176
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396038705882353	0.740139352941177	0.397909000000000
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.828969823529412	0.512410647058824
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.572169352941176
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
