0	0.539366666666667	0.452222222222222	0.360777777777778	0.110033333333333	0.497588888888889	0.430255555555556	0.317411111111111	0.377633333333333	0.213666666666667	0.806966666666667	0.420477777777778	0.644577777777778	0.329577777777778	0.557300000000000	0.144422222222222
0	0	0.713122222222222	0.417933333333333	0.352333333333333	0.457833333333333	0.552611111111111	0.597333333333334	0.446333333333333	0.235344444444444	0.127311111111111	0.615788888888889	0.478588888888889	0.366388888888889	0.589566666666667	0.616744444444444
0	0	0	0.295433333333333	0.794911111111111	0.444422222222222	0.544855555555556	0.751955555555556	0.811922222222222	0.234133333333333	0.527855555555556	0.473633333333333	0.753422222222222	0.691433333333333	0.551411111111111	0.244977777777778
0	0	0	0	0.231177777777778	0.0934333333333333	0.458366666666667	0.376977777777778	0.200133333333333	0.239611111111111	0.467077777777778	0.717800000000000	0.678311111111111	0.447788888888889	0.282477777777778	0.307888888888889
0	0	0	0	0	0.464788888888889	0.827700000000000	0.443777777777778	0.473766666666667	0.750733333333333	0.257433333333333	0.185677777777778	0.402677777777778	0.0330666666666667	0.221822222222222	0.0909000000000000
0	0	0	0	0	0	0.503222222222222	0.559988888888889	0.518622222222222	0.648711111111111	0.512722222222222	0.469622222222222	0.446055555555556	0.371755555555556	0.858766666666667	0.249255555555556
0	0	0	0	0	0	0	0.122888888888889	0.375922222222222	0.355166666666667	0.298644444444445	0.539488888888889	0.163455555555556	0.303077777777778	0.501477777777778	0.241644444444444
0	0	0	0	0	0	0	0	0.295855555555556	0.647244444444444	0.429455555555556	0.488233333333333	0.346722222222222	0.220366666666667	0.647388888888889	0.389011111111111
0	0	0	0	0	0	0	0	0	0.281388888888889	0.258088888888889	0.396655555555556	0.267066666666667	0.227188888888889	0.725033333333333	0.624766666666667
0	0	0	0	0	0	0	0	0	0	0.401477777777778	0.807633333333333	0.457300000000000	0.261333333333333	0.341088888888889	0.447800000000000
0	0	0	0	0	0	0	0	0	0	0	0.802277777777778	0.0192666666666667	0.797188888888889	0.632522222222222	0.0905000000000000
0	0	0	0	0	0	0	0	0	0	0	0	0.341488888888889	0.719277777777778	0.0922333333333333	0.603077777777778
0	0	0	0	0	0	0	0	0	0	0	0	0	0.247511111111111	0.270277777777778	0.404822222222222
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.525577777777778	0.429044444444444
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245377777777778
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
