0	0.591197170833334	0.416314548333333	0.363732384166667	0.340962446666667	0.456103285833333	0.584777290358540	0.500586848333333	0.503755875000000	0.577230050000000	0.658413749166667
0	0	0.196244130833333	0.769718328333333	0.736150236666667	0.290023471666667	0.379694836666667	0.314319251666667	0.311032865833333	0.564553988333333	0.499022653002262
0	0	0	0.853990593333333	0.648952840000000	0.333920191666667	0.426525825000000	0.246126762500000	0.440375594166667	0.361150230000000	0.574647885000000
0	0	0	0	0.218661968333333	0.641431923333333	0.770774646666667	0.822652563333333	0.730046945000000	0.889436620000000	0.743192496666667
0	0	0	0	0	0.703403766666667	0.559624413333333	0.595657278333333	0.731960219664284	0.648591543333333	0.792840376666667
0	0	0	0	0	0	0.300352115833333	0.165962439166667	0.344014082500000	0.157863849166667	0.486384983333333
0	0	0	0	0	0	0	0.398004691666667	0.323826290000000	0.386619714166667	0.575750111475909
0	0	0	0	0	0	0	0	0.311384968333333	0.0788732408333333	0.532863848333333
0	0	0	0	0	0	0	0	0	0.435798130000000	0.614924444695873
0	0	0	0	0	0	0	0	0	0	0.602582160000000
0	0	0	0	0	0	0	0	0	0	0
