0	0.600458333333333	0.605606481481481	0.743282407407407	0.528416666666667	0.510597222222222	0.430703703703704	0.576194444444445	0.458250000000000	0.427967592592593	0.720421296296296	0.566449074074074	0.570972222222222	0.665916666666667
0	0	0.123125000000000	0.563245370370371	0.254986111111111	0.581509259259259	0.666986111111111	0.601189814814815	0.556976851851852	0.501731481481481	0.598425925925926	0.583490740740741	0.466490740740741	0.652916666666667
0	0	0	0.595810185185185	0.360523148148148	0.570106481481481	0.669694444444445	0.533324074074074	0.607453703703704	0.546074074074074	0.627462962962963	0.615828703703704	0.452814814814815	0.601893518518519
0	0	0	0	0.746129629629630	0.566712962962963	0.711944444444444	0.553518518518519	0.674717592592593	0.612041666666667	0.440175925925926	0.637750000000000	0.601509259259259	0.467425925925926
0	0	0	0	0	0.677134259259259	0.760625000000000	0.549060185185185	0.706856481481481	0.602759259259259	0.633953703703704	0.682268518518519	0.486865740740741	0.649879629629630
0	0	0	0	0	0	0.513449074074074	0.547689814814815	0.563972222222222	0.348759259259259	0.548444444444444	0.577791666666667	0.485509259259259	0.539574074074074
0	0	0	0	0	0	0	0.583430555555556	0.415212962962963	0.447726851851852	0.651615740740741	0.284337962962963	0.386296296296296	0.607523148148148
0	0	0	0	0	0	0	0	0.578842592592593	0.358671296296296	0.280504629629630	0.534375000000000	0.366967592592593	0.509916666666667
0	0	0	0	0	0	0	0	0	0.392166666666667	0.638245370370370	0.209587962962963	0.489166666666667	0.647722222222222
0	0	0	0	0	0	0	0	0	0	0.445245370370370	0.222398148148148	0.385231481481481	0.519814814814815
0	0	0	0	0	0	0	0	0	0	0	0.435472222222222	0.387222222222222	0.628009259259259
0	0	0	0	0	0	0	0	0	0	0	0	0.344666666666667	0.550226851851852
0	0	0	0	0	0	0	0	0	0	0	0	0	0.484282407407407
0	0	0	0	0	0	0	0	0	0	0	0	0	0
