0	0.622393518518518	0.429018518518519	0.334435185185185	0.637180555555556	0.469652777777778	0.597486111111111	0.528134259259259	0.449342592592593	0.525208333333333	0.0693657407407407	0.532018518518519	0.591111111111111	0.533763888888889
0	0	0.423134259259259	0.635814814814815	0.151550925925926	0.471814814814815	0.644314814814815	0.627101851851852	0.462587962962963	0.443833333333333	0.530037037037037	0.263287037037037	0.320648148148148	0.301689814814815
0	0	0	0.471638888888889	0.342550925925926	0.463018518518519	0.598916666666667	0.536291666666667	0.281925925925926	0.0801481481481481	0.368453703703704	0.367958333333333	0.328625000000000	0.287069444444444
0	0	0	0	0.552773148148148	0.489037037037037	0.641958333333333	0.391064814814815	0.500754629629630	0.457018518518519	0.300509259259259	0.590361111111111	0.590486111111111	0.561805555555556
0	0	0	0	0	0.447601851851852	0.662694444444445	0.572212962962963	0.447055555555556	0.335990740740741	0.523041666666667	0.462527777777778	0.378796296296296	0.280435185185185
0	0	0	0	0	0	0.641782407407407	0.600398148148148	0.267500000000000	0.470833333333333	0.438143518518519	0.271217592592593	0.339898148148148	0.408638888888889
0	0	0	0	0	0	0	0.608208333333334	0.607805555555556	0.665745370370370	0.659861111111111	0.674217592592593	0.649699074074074	0.700472222222222
0	0	0	0	0	0	0	0	0.562856481481482	0.588138888888889	0.523532407407407	0.666675925925926	0.617611111111111	0.590115740740741
0	0	0	0	0	0	0	0	0	0.518333333333333	0.370865740740741	0.281611111111111	0.439740740740741	0.349060185185185
0	0	0	0	0	0	0	0	0	0	0.419685185185185	0.454407407407407	0.262541666666667	0.372601851851852
0	0	0	0	0	0	0	0	0	0	0	0.509240740740741	0.559763888888889	0.570550925925926
0	0	0	0	0	0	0	0	0	0	0	0	0.311097222222222	0.142388888888889
0	0	0	0	0	0	0	0	0	0	0	0	0	0.402574074074074
0	0	0	0	0	0	0	0	0	0	0	0	0	0
