0	0.608106481481481	0.579988425925926	0.769976851851852	0.561004629629630	0.507680555555556	0.471939814814815	0.581259259259259	0.494914351851852	0.445002314814815	0.677979166666667	0.591717592592593	0.501155092592593	0.704013888888889
0	0	0.140219907407407	0.588787037037037	0.229317129629630	0.591171296296296	0.675777777777778	0.624111111111111	0.628701388888889	0.566236111111111	0.652886574074074	0.664250000000000	0.447476851851852	0.651377314814815
0	0	0	0.542583333333333	0.322766203703704	0.577331018518519	0.678680555555556	0.571604166666667	0.550662037037037	0.527409722222222	0.560289351851852	0.660284722222222	0.410476851851852	0.648460648148148
0	0	0	0	0.726435185185185	0.559361111111111	0.755606481481481	0.605787037037037	0.715009259259259	0.688064814814815	0.501916666666667	0.685525462962963	0.588134259259259	0.462377314814815
0	0	0	0	0	0.704881944444445	0.758886574074074	0.608881944444444	0.685770833333333	0.653312500000000	0.740870370370370	0.703699074074074	0.462715277777778	0.695368055555556
0	0	0	0	0	0	0.591634259259259	0.540502314814815	0.659108796296296	0.366958333333333	0.561946759259259	0.605914351851852	0.519879629629630	0.483680555555556
0	0	0	0	0	0	0	0.607453703703704	0.473956018518519	0.504953703703704	0.587518518518519	0.220518518518519	0.479995370370370	0.655173611111111
0	0	0	0	0	0	0	0	0.607928240740741	0.498201388888889	0.342187500000000	0.595138888888889	0.412115740740741	0.618756944444444
0	0	0	0	0	0	0	0	0	0.412423611111111	0.613706018518518	0.260280092592593	0.470120370370370	0.643231481481482
0	0	0	0	0	0	0	0	0	0	0.465564814814815	0.283750000000000	0.482817129629630	0.635631944444444
0	0	0	0	0	0	0	0	0	0	0	0.484671296296296	0.411682870370370	0.596893518518519
0	0	0	0	0	0	0	0	0	0	0	0	0.456710648148148	0.618819444444444
0	0	0	0	0	0	0	0	0	0	0	0	0	0.548240740740741
0	0	0	0	0	0	0	0	0	0	0	0	0	0
